cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count
467.0,66.0,4.950743503369154,77.0,1.0,-9.769562936412512e-10,-1.2217203915199093e-09,2.4476409787865805e-10,0.24476409787865805,2.4476409787865805,4.950743503369154,7.42611525505373,108.0
437.0,65.0,4.950743503369154,77.0,1.0,4.788088814322577e-10,-3.4547308069843297e-10,8.242819621306907e-10,0.8242819621306907,8.242819621306907,4.950743503369154,7.42611525505373,108.0
268.0,59.0,4.950743503369154,77.0,1.0,1.0222173107976573e-09,4.719744040038165e-10,5.502429067938408e-10,0.5502429067938408,5.502429067938408,4.950743503369154,7.42611525505373,108.0
59.0,153.0,4.950743503369154,77.0,1.0,1.0477585465906714e-09,2.1083194218229906e-10,8.369266044083723e-10,0.8369266044083723,8.369266044083723,4.950743503369154,7.42611525505373,108.0
480.0,143.0,4.950743503369154,77.0,1.0,1.2686924844018677e-09,3.676260684759569e-10,9.010664159259107e-10,0.9010664159259107,9.010664159259107,4.950743503369154,7.42611525505373,108.0
499.0,270.0,4.950743503369154,77.0,1.0,2.1348464662729327e-10,-8.929119249545536e-11,3.0277583912274864e-10,0.30277583912274864,3.0277583912274864,4.950743503369154,7.42611525505373,108.0
349.0,249.0,4.950743503369154,77.0,1.0,2.6470015068724706e-10,-3.2672935190714014e-10,5.914295025943872e-10,0.5914295025943872,5.914295025943872,4.950743503369154,7.42611525505373,108.0
119.0,222.0,4.950743503369154,77.0,1.0,8.414483554375352e-10,1.5317714457951936e-10,6.882712108580158e-10,0.6882712108580158,6.882712108580158,4.950743503369154,7.42611525505373,108.0
60.0,326.0,4.950743503369154,77.0,1.0,9.653676746879114e-10,8.235653825572342e-10,1.418022921306772e-10,0.1418022921306772,1.4180229213067719,4.950743503369154,7.42611525505373,108.0
142.0,323.0,4.950743503369154,77.0,1.0,1.305393015904599e-09,9.174160875424775e-10,3.879769283621215e-10,0.3879769283621215,3.879769283621215,4.950743503369154,7.42611525505373,108.0
