cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
426.0,144.0,3.0382538898732494,29.0,1.1374342679116787,2.4259374509227882e-09,5.011567827395425e-10,1.9247806681832458e-09,1.9247806681832458,19.247806681832458,3.0382538898732494,4.557380834809874,40.0,automatic
98.0,144.0,3.385137501286538,36.0,1.0529332270693823,2.023836875864049e-09,9.271277842670678e-11,1.9311240974373423e-09,1.9311240974373423,19.311240974373423,3.385137501286538,5.077706251929807,44.0,automatic
350.0,144.0,1.381976597885342,6.0,2.0943951023931953,-1.3531550879797294e-10,-7.802537782541918e-10,6.449382694562189e-10,0.6449382694562189,6.449382694562189,1.381976597885342,2.381976597885342,16.0,automatic
394.0,144.0,2.326213245840639,17.0,1.2981113960506478,1.3241479024372893e-09,-6.141834957285042e-11,1.3855662520101397e-09,1.3855662520101397,13.855662520101397,2.326213245840639,3.4893198687609583,16.0,automatic
18.0,147.0,3.1915382432114616,32.0,1.1768136879086513,1.9897572478555503e-09,2.1764134938706547e-10,1.7721158984684848e-09,1.7721158984684848,17.72115898468485,3.1915382432114616,4.787307364817193,32.0,automatic
311.0,146.0,3.2410224072142872,33.0,1.2135891156557967,1.756895962046201e-09,-2.750456112865507e-13,1.7571710076574876e-09,1.7571710076574876,17.571710076574874,3.2410224072142872,4.86153361082143,32.0,automatic
336.0,147.0,2.7057581899030048,23.0,1.27247615308253,1.1941263533543633e-09,-2.549843391985718e-10,1.4491106925529351e-09,1.4491106925529351,14.491106925529351,2.7057581899030048,4.058637284854507,28.0,automatic
402.0,144.0,1.5957691216057308,8.0,1.5707963267948966,8.529856265759861e-10,1.5197056807414455e-10,7.010150585018415e-10,0.7010150585018415,7.010150585018415,1.5957691216057308,2.5957691216057306,12.0,automatic
456.0,147.0,2.876813695875796,26.0,1.2022380906391716,1.694465345813967e-09,3.0413961626951647e-10,1.3903257295444504e-09,1.3903257295444504,13.903257295444504,2.876813695875796,4.315220543813694,36.0,automatic
296.0,147.0,2.326213245840639,17.0,1.4253075265915784,1.027561702393598e-09,1.0031933964094186e-10,9.27242362752656e-10,0.927242362752656,9.27242362752656,2.326213245840639,3.4893198687609583,16.0,automatic
127.0,151.0,3.1915382432114616,32.0,1.105630018541109,1.7012258268778169e-09,1.2847686803318936e-10,1.5727489588446275e-09,1.5727489588446275,15.727489588446275,3.1915382432114616,4.787307364817193,32.0,automatic
237.0,150.0,3.0901936161855166,30.0,1.293629002686353,2.225007733613893e-09,2.436816026740729e-10,1.98132613093982e-09,1.98132613093982,19.8132613093982,3.0901936161855166,4.635290424278275,40.0,automatic
47.0,150.0,2.326213245840639,17.0,1.1454006794618754,1.1624332607595989e-09,4.917670437531996e-12,1.1575155903220669e-09,1.1575155903220669,11.575155903220669,2.326213245840639,3.4893198687609583,16.0,automatic
484.0,151.0,2.876813695875796,26.0,1.2022380906391712,2.5734741004868056e-09,4.5585020480576333e-10,2.1176238956810423e-09,2.1176238956810423,21.176238956810423,2.876813695875796,4.315220543813694,36.0,automatic
220.0,152.0,3.385137501286538,36.0,1.2438337708587477,2.6127926489039055e-09,4.0353434482831574e-10,2.2092583040755898e-09,2.2092583040755898,22.092583040755898,3.385137501286538,5.077706251929807,44.0,automatic
